traj,px,py,pz,vx,vy,vz,ax,ay,az,roll,pitch,yaw
26,-0.436,0.205,0.503,-0.16,-0.246,0.009,0.174,0.036,0.063,-0.003,-0.017,0.063
26,-0.437,0.202,0.503,-0.159,-0.248,0.01,0.175,0.044,0.013,-0.003,-0.017,0.063
26,-0.438,0.2,0.503,-0.157,-0.248,0.01,0.14,-0.104,-0.038,-0.001,-0.016,0.062
26,-0.44,0.198,0.503,-0.155,-0.248,0.01,0.133,-0.03,0.033,-0.001,-0.016,0.061
26,-0.441,0.196,0.503,-0.154,-0.249,0.01,0.157,0.013,0.014,0.0,-0.016,0.06
26,-0.443,0.191,0.503,-0.152,-0.249,0.011,0.145,0.031,0.069,0.001,-0.015,0.059
26,-0.444,0.189,0.503,-0.15,-0.251,0.011,0.141,0.035,0.018,0.002,-0.015,0.058
26,-0.446,0.187,0.503,-0.147,-0.252,0.011,0.108,-0.145,-0.032,0.003,-0.015,0.057
26,-0.447,0.184,0.504,-0.145,-0.252,0.011,0.097,-0.058,0.081,0.003,-0.015,0.056
26,-0.448,0.183,0.504,-0.144,-0.253,0.012,0.127,-0.035,0.081,0.003,-0.015,0.055
26,-0.45,0.178,0.504,-0.142,-0.253,0.013,0.13,-0.036,0.039,0.003,-0.015,0.054
26,-0.451,0.176,0.504,-0.139,-0.254,0.013,0.121,-0.027,-0.034,0.003,-0.015,0.054
26,-0.453,0.174,0.504,-0.138,-0.255,0.013,0.108,0.014,0.004,0.002,-0.016,0.053
26,-0.453,0.171,0.505,-0.135,-0.256,0.013,0.159,0.039,0.0,0.002,-0.016,0.052
26,-0.455,0.169,0.505,-0.134,-0.256,0.013,0.145,-0.002,0.044,0.001,-0.016,0.051
26,-0.457,0.164,0.505,-0.132,-0.257,0.014,0.145,0.062,0.023,0.001,-0.016,0.05
26,-0.458,0.162,0.505,-0.13,-0.257,0.014,0.12,-0.099,-0.01,0.0,-0.016,0.05
26,-0.459,0.16,0.505,-0.128,-0.257,0.014,0.121,0.022,0.005,-0.001,-0.016,0.049
26,-0.46,0.158,0.505,-0.126,-0.257,0.014,0.15,0.049,-0.002,-0.001,-0.016,0.049
26,-0.461,0.156,0.505,-0.125,-0.258,0.014,0.163,-0.002,0.037,-0.002,-0.017,0.048
26,-0.463,0.151,0.505,-0.124,-0.258,0.015,0.138,0.039,0.025,-0.0,-0.017,0.048
26,-0.464,0.149,0.506,-0.122,-0.259,0.015,0.147,-0.086,0.026,-0.0,-0.017,0.047
26,-0.465,0.147,0.506,-0.12,-0.259,0.015,0.093,-0.007,-0.011,0.0,-0.017,0.047
26,-0.466,0.144,0.506,-0.118,-0.259,0.015,0.156,-0.021,-0.032,0.001,-0.017,0.046
26,-0.467,0.142,0.506,-0.117,-0.259,0.015,0.158,-0.02,-0.007,0.001,-0.018,0.046
26,-0.469,0.138,0.507,-0.115,-0.26,0.015,0.121,0.014,-0.004,0.002,-0.018,0.045
26,-0.47,0.136,0.506,-0.112,-0.26,0.015,0.171,-0.039,-0.063,0.004,-0.018,0.045
26,-0.471,0.134,0.506,-0.11,-0.261,0.015,0.135,-0.115,-0.049,0.005,-0.019,0.044
26,-0.471,0.131,0.507,-0.108,-0.261,0.014,0.126,-0.003,0.026,0.006,-0.019,0.044
27,-2.036,0.492,0.563,0.06,-0.015,-0.018,-0.146,0.036,0.0,0.0,-0.002,0.06
27,-2.036,0.491,0.562,0.059,-0.015,-0.018,-0.111,0.025,-0.071,-0.001,-0.002,0.061
27,-2.036,0.491,0.562,0.058,-0.016,-0.018,-0.084,-0.003,-0.053,-0.001,-0.002,0.061
27,-2.036,0.491,0.562,0.055,-0.017,-0.018,-0.107,-0.034,-0.068,-0.001,-0.002,0.062
27,-2.036,0.491,0.561,0.054,-0.017,-0.019,-0.101,-0.124,-0.126,-0.001,-0.002,0.062
27,-2.036,0.49,0.561,0.053,-0.018,-0.02,-0.13,-0.053,-0.023,-0.002,-0.002,0.062
27,-2.036,0.49,0.561,0.052,-0.018,-0.021,-0.126,0.03,-0.067,-0.002,-0.002,0.063
27,-2.036,0.489,0.561,0.051,-0.018,-0.021,-0.077,-0.034,-0.03,-0.003,-0.003,0.064
27,-2.036,0.489,0.561,0.048,-0.019,-0.021,-0.133,-0.026,-0.089,-0.003,-0.003,0.064
27,-2.036,0.489,0.56,0.047,-0.019,-0.022,-0.122,-0.035,-0.034,-0.004,-0.004,0.065
27,-2.036,0.488,0.56,0.046,-0.018,-0.023,-0.133,-0.091,-0.008,-0.005,-0.004,0.066
27,-2.036,0.488,0.56,0.045,-0.018,-0.023,-0.122,0.05,-0.051,-0.006,-0.005,0.066
27,-2.036,0.488,0.56,0.044,-0.018,-0.023,-0.09,0.053,-0.02,-0.007,-0.005,0.067
27,-2.036,0.487,0.56,0.042,-0.018,-0.024,-0.125,-0.009,-0.115,-0.008,-0.006,0.068
27,-2.036,0.487,0.559,0.04,-0.019,-0.024,-0.103,0.028,-0.057,-0.008,-0.006,0.069
27,-2.036,0.487,0.559,0.04,-0.018,-0.025,-0.107,0.058,-0.111,-0.009,-0.007,0.069
27,-2.036,0.486,0.559,0.039,-0.018,-0.026,-0.053,0.042,-0.063,-0.009,-0.007,0.07
27,-2.037,0.486,0.559,0.038,-0.018,-0.026,-0.047,0.069,-0.005,-0.009,-0.007,0.07
27,-2.037,0.485,0.558,0.036,-0.017,-0.027,-0.084,0.081,-0.047,-0.01,-0.008,0.071
27,-2.037,0.485,0.558,0.035,-0.017,-0.027,-0.066,0.009,0.015,-0.011,-0.008,0.072
27,-2.037,0.485,0.558,0.035,-0.016,-0.027,-0.075,0.094,-0.02,-0.011,-0.008,0.072
27,-2.037,0.485,0.558,0.034,-0.015,-0.027,0.012,0.064,-0.007,-0.012,-0.009,0.072
27,-2.037,0.484,0.557,0.032,-0.014,-0.027,-0.032,0.025,-0.065,-0.013,-0.01,0.073
27,-2.038,0.484,0.557,0.032,-0.013,-0.027,-0.078,0.096,-0.006,-0.014,-0.01,0.074
27,-2.038,0.484,0.557,0.031,-0.012,-0.028,-0.08,0.095,-0.036,-0.014,-0.01,0.074
27,-2.038,0.484,0.557,0.031,-0.011,-0.028,-0.068,0.096,-0.014,-0.014,-0.011,0.075
27,-2.038,0.483,0.556,0.031,-0.01,-0.028,-0.044,0.091,-0.029,-0.014,-0.011,0.075
27,-2.038,0.483,0.556,0.03,-0.008,-0.028,-0.014,0.047,-0.053,-0.013,-0.012,0.076
27,-2.039,0.483,0.556,0.028,-0.008,-0.028,-0.062,0.04,-0.03,-0.013,-0.012,0.076
27,-2.039,0.483,0.555,0.027,-0.006,-0.029,-0.032,0.18,0.0,-0.013,-0.014,0.078
27,-2.039,0.482,0.555,0.027,-0.005,-0.029,0.017,0.049,0.033,-0.012,-0.015,0.078
27,-2.039,0.482,0.555,0.027,-0.004,-0.029,0.029,0.059,-0.024,-0.012,-0.017,0.079
27,-2.039,0.482,0.554,0.028,-0.004,-0.029,0.035,0.04,-0.064,-0.011,-0.018,0.08
27,-2.04,0.482,0.554,0.027,-0.003,-0.029,0.05,0.048,-0.01,-0.01,-0.019,0.08
27,-2.04,0.481,0.554,0.027,-0.002,-0.03,0.051,0.077,-0.019,-0.009,-0.02,0.08
27,-2.04,0.481,0.554,0.028,-0.002,-0.03,0.043,0.078,-0.033,-0.008,-0.022,0.081
27,-2.04,0.481,0.554,0.029,-0.001,-0.03,0.048,0.037,0.01,-0.007,-0.023,0.082
27,-2.04,0.481,0.553,0.03,-0.0,-0.03,0.096,0.067,0.015,-0.005,-0.025,0.082
27,-2.04,0.481,0.553,0.029,-0.0,-0.03,0.122,0.03,-0.047,-0.003,-0.027,0.083
27,-2.041,0.481,0.553,0.03,-0.0,-0.03,0.113,-0.095,-0.033,-0.001,-0.029,0.084
27,-2.041,0.48,0.552,0.032,0.0,-0.031,0.163,-0.075,0.045,0.0,-0.031,0.084
27,-2.041,0.48,0.552,0.033,0.0,-0.03,0.174,-0.023,0.04,0.002,-0.033,0.085
27,-2.041,0.48,0.551,0.035,0.001,-0.03,0.251,-0.055,0.017,0.004,-0.035,0.086
27,-2.041,0.48,0.551,0.036,0.0,-0.03,0.211,-0.068,-0.017,0.005,-0.038,0.086
27,-2.041,0.48,0.551,0.039,0.0,-0.03,0.208,-0.069,0.05,0.007,-0.041,0.087
27,-2.041,0.479,0.551,0.042,-0.0,-0.03,0.259,-0.063,0.019,0.01,-0.043,0.088
27,-2.041,0.479,0.55,0.045,-0.001,-0.03,0.274,-0.141,-0.005,0.012,-0.046,0.089
27,-2.041,0.479,0.55,0.048,-0.001,-0.03,0.314,-0.072,0.064,0.015,-0.049,0.09
27,-2.041,0.479,0.549,0.05,-0.002,-0.03,0.36,-0.175,0.021,0.018,-0.053,0.091
27,-2.041,0.479,0.549,0.054,-0.003,-0.03,0.389,-0.221,-0.005,0.021,-0.056,0.091
27,-2.041,0.478,0.549,0.059,-0.005,-0.03,0.401,-0.226,0.007,0.025,-0.06,0.092
27,-2.041,0.478,0.548,0.063,-0.006,-0.03,0.482,-0.173,-0.024,0.027,-0.064,0.093
27,-2.04,0.478,0.548,0.068,-0.008,-0.031,0.5,-0.276,-0.015,0.03,-0.067,0.094
27,-2.04,0.478,0.548,0.073,-0.01,-0.031,0.53,-0.276,0.049,0.033,-0.07,0.095
27,-2.04,0.477,0.547,0.079,-0.013,-0.031,0.585,-0.239,-0.003,0.036,-0.073,0.096
27,-2.039,0.477,0.547,0.085,-0.015,-0.031,0.629,-0.351,0.014,0.04,-0.077,0.096
27,-2.039,0.476,0.547,0.092,-0.018,-0.031,0.698,-0.347,-0.028,0.043,-0.08,0.097
27,-2.038,0.476,0.546,0.099,-0.022,-0.032,0.738,-0.401,-0.092,0.043,-0.08,0.097
27,-2.037,0.475,0.546,0.105,-0.025,-0.033,0.727,-0.439,-0.096,0.05,-0.087,0.098
27,-2.037,0.475,0.546,0.113,-0.029,-0.034,0.743,-0.505,-0.066,0.054,-0.089,0.098
27,-2.036,0.474,0.545,0.121,-0.034,-0.035,0.834,-0.475,-0.004,0.057,-0.092,0.099
27,-2.035,0.474,0.545,0.129,-0.038,-0.035,0.859,-0.519,-0.078,0.061,-0.095,0.099
27,-2.034,0.473,0.545,0.137,-0.043,-0.036,0.862,-0.53,-0.036,0.064,-0.097,0.1
27,-2.033,0.472,0.544,0.145,-0.049,-0.037,0.847,-0.582,-0.024,0.067,-0.099,0.1
27,-2.032,0.471,0.544,0.154,-0.054,-0.037,0.869,-0.621,-0.103,0.07,-0.1,0.1
27,-2.031,0.471,0.544,0.163,-0.06,-0.039,0.923,-0.68,-0.047,0.072,-0.102,0.1
27,-2.029,0.47,0.543,0.173,-0.066,-0.039,0.899,-0.679,-0.075,0.075,-0.104,0.1
27,-2.027,0.468,0.543,0.182,-0.073,-0.04,0.883,-0.627,-0.059,0.079,-0.105,0.1
27,-2.026,0.468,0.542,0.192,-0.079,-0.041,0.945,-0.691,-0.012,0.081,-0.108,0.1
27,-2.024,0.467,0.542,0.202,-0.086,-0.042,0.949,-0.735,0.045,0.084,-0.11,0.1
27,-2.023,0.466,0.542,0.213,-0.094,-0.042,0.99,-0.786,0.024,0.088,-0.112,0.1
27,-2.022,0.465,0.542,0.223,-0.101,-0.042,1.028,-0.73,0.005,0.091,-0.114,0.1
27,-2.018,0.463,0.541,0.234,-0.109,-0.042,1.06,-0.817,0.039,0.094,-0.115,0.1
27,-2.016,0.462,0.541,0.244,-0.117,-0.042,1.055,-0.729,0.005,0.095,-0.117,0.099
27,-2.015,0.46,0.54,0.256,-0.126,-0.043,1.04,-0.892,-0.104,0.097,-0.118,0.099
27,-2.013,0.459,0.54,0.267,-0.134,-0.044,1.037,-0.86,0.019,0.099,-0.119,0.099
27,-2.011,0.458,0.54,0.279,-0.143,-0.044,1.076,-0.85,0.041,0.101,-0.12,0.099
27,-2.007,0.455,0.539,0.29,-0.152,-0.044,1.065,-0.87,0.017,0.103,-0.121,0.099
27,-2.004,0.453,0.539,0.301,-0.16,-0.044,1.07,-0.92,-0.011,0.104,-0.124,0.099
27,-2.002,0.452,0.538,0.313,-0.17,-0.045,1.091,-0.847,0.097,0.106,-0.126,0.098
27,-2.0,0.45,0.538,0.326,-0.179,-0.044,1.156,-0.911,0.022,0.108,-0.128,0.098
27,-1.997,0.448,0.538,0.338,-0.189,-0.044,1.176,-0.926,0.062,0.11,-0.13,0.097
27,-1.992,0.445,0.537,0.351,-0.198,-0.044,1.182,-0.967,-0.042,0.112,-0.131,0.096
27,-1.989,0.443,0.537,0.351,-0.198,-0.044,1.182,-0.967,-0.042,0.112,-0.131,0.096
27,-1.987,0.441,0.537,0.363,-0.208,-0.044,1.182,-0.967,-0.042,0.112,-0.131,0.096
27,-1.987,0.441,0.537,0.363,-0.208,-0.044,1.182,-0.967,-0.042,0.112,-0.131,0.096
27,-1.987,0.441,0.537,0.363,-0.208,-0.044,1.182,-0.967,-0.042,0.112,-0.131,0.096
27,-1.987,0.441,0.537,0.363,-0.208,-0.044,1.182,-0.967,-0.042,0.112,-0.131,0.096
27,-1.984,0.439,0.536,0.363,-0.208,-0.044,1.197,-0.905,-0.014,0.112,-0.131,0.096
27,-1.972,0.43,0.535,0.378,-0.219,-0.045,1.165,-1.016,-0.01,0.113,-0.133,0.096
27,-1.972,0.43,0.535,0.378,-0.219,-0.045,1.165,-1.016,-0.01,0.113,-0.133,0.096
27,-1.968,0.428,0.535,0.378,-0.219,-0.045,1.165,-1.016,-0.01,0.114,-0.134,0.095
27,-1.968,0.428,0.535,0.378,-0.219,-0.045,1.165,-1.016,-0.01,0.114,-0.134,0.095
27,-1.95,0.415,0.533,0.406,-0.239,-0.046,1.224,-0.971,0.048,0.116,-0.135,0.094
27,-1.946,0.412,0.533,0.435,-0.259,-0.046,1.161,-0.976,-0.004,0.12,-0.139,0.092
27,-1.943,0.409,0.533,0.456,-0.28,-0.044,1.236,-0.939,0.058,0.119,-0.141,0.092
27,-1.939,0.406,0.533,0.478,-0.298,-0.043,1.327,-0.917,0.078,0.118,-0.144,0.089
27,-1.93,0.4,0.532,0.52,-0.336,-0.042,1.3,-0.981,0.013,0.118,-0.146,0.088
27,-1.926,0.397,0.532,0.554,-0.362,-0.041,1.2,-0.933,0.092,0.114,-0.144,0.084
27,-1.922,0.394,0.532,0.569,-0.374,-0.041,1.223,-0.927,0.068,0.113,-0.143,0.083
27,-1.917,0.391,0.532,0.585,-0.385,-0.04,1.219,-0.909,0.125,0.112,-0.143,0.081
27,-1.908,0.384,0.531,0.6,-0.397,-0.039,1.19,-0.867,0.154,0.111,-0.143,0.08
27,-1.903,0.381,0.531,0.615,-0.409,-0.038,1.197,-0.889,0.117,0.11,-0.143,0.08
27,-1.898,0.377,0.531,0.631,-0.42,-0.036,1.185,-0.865,0.207,0.108,-0.143,0.079
27,-1.894,0.374,0.531,0.646,-0.431,-0.035,1.158,-0.837,0.159,0.106,-0.142,0.078
27,-1.889,0.37,0.531,0.661,-0.441,-0.033,1.096,-0.806,0.112,0.103,-0.141,0.078
27,-1.879,0.363,0.53,0.675,-0.452,-0.032,1.104,-0.76,0.222,0.101,-0.141,0.078
27,-1.873,0.359,0.53,0.689,-0.463,-0.03,1.114,-0.767,0.201,0.098,-0.14,0.077
27,-1.868,0.355,0.53,0.703,-0.473,-0.028,1.091,-0.715,0.18,0.095,-0.139,0.077
27,-1.863,0.351,0.53,0.717,-0.483,-0.026,1.101,-0.573,0.263,0.092,-0.139,0.077
27,-1.857,0.347,0.53,0.731,-0.491,-0.024,1.082,-0.6,0.227,0.088,-0.138,0.077
27,-1.852,0.343,0.53,0.744,-0.5,-0.022,1.076,-0.539,0.194,0.085,-0.137,0.077
27,-1.841,0.335,0.53,0.757,-0.508,-0.02,1.065,-0.53,0.242,0.08,-0.136,0.076
27,-1.835,0.331,0.53,0.769,-0.516,-0.017,1.037,-0.508,0.267,0.076,-0.134,0.076
27,-1.829,0.327,0.53,0.782,-0.523,-0.014,0.976,-0.46,0.253,0.071,-0.132,0.076
27,-1.823,0.323,0.53,0.794,-0.53,-0.012,0.972,-0.436,0.259,0.066,-0.129,0.076
27,-1.817,0.319,0.53,0.806,-0.536,-0.009,0.957,-0.322,0.269,0.061,-0.126,0.076
27,-1.805,0.31,0.53,0.817,-0.541,-0.006,0.918,-0.283,0.178,0.051,-0.12,0.076
27,-1.799,0.306,0.53,0.827,-0.547,-0.004,0.852,-0.202,0.259,0.051,-0.12,0.076
27,-1.793,0.302,0.53,0.838,-0.551,-0.001,0.804,-0.116,0.227,0.045,-0.117,0.076
27,-1.787,0.297,0.531,0.848,-0.555,0.001,0.765,-0.179,0.218,0.04,-0.114,0.076
27,-1.781,0.293,0.531,0.857,-0.558,0.004,0.709,-0.082,0.278,0.035,-0.11,0.076
27,-1.768,0.284,0.531,0.866,-0.561,0.006,0.702,0.014,0.181,0.03,-0.107,0.076
27,-1.762,0.28,0.531,0.872,-0.564,0.008,0.662,-0.043,0.201,0.026,-0.103,0.077
27,-1.756,0.275,0.532,0.881,-0.566,0.01,0.57,0.123,0.297,0.02,-0.098,0.077
27,-1.749,0.271,0.532,0.888,-0.567,0.014,0.517,0.118,0.258,0.015,-0.094,0.077
27,-1.736,0.262,0.533,0.895,-0.568,0.016,0.471,0.134,0.229,0.01,-0.09,0.077
27,-1.73,0.258,0.532,0.899,-0.569,0.02,0.385,0.208,0.175,0.005,-0.086,0.078
27,-1.723,0.253,0.533,0.905,-0.569,0.022,0.371,0.233,0.148,-0.0,-0.084,0.078
27,-1.717,0.249,0.533,0.912,-0.568,0.024,0.374,0.211,0.126,-0.005,-0.082,0.078
27,-1.71,0.245,0.534,0.917,-0.567,0.025,0.365,0.406,0.191,-0.009,-0.08,0.078
27,-1.703,0.241,0.534,0.921,-0.565,0.028,0.351,0.401,0.19,-0.014,-0.079,0.078
27,-1.691,0.232,0.535,0.926,-0.562,0.03,0.334,0.41,0.165,-0.023,-0.078,0.079
27,-1.684,0.228,0.535,0.928,-0.558,0.032,0.307,0.458,0.143,-0.023,-0.078,0.079
27,-1.677,0.224,0.536,0.933,-0.555,0.034,0.329,0.609,0.187,-0.027,-0.078,0.079
27,-1.671,0.22,0.536,0.937,-0.551,0.036,0.277,0.56,0.116,-0.031,-0.076,0.079
27,-1.664,0.215,0.537,0.941,-0.547,0.038,0.279,0.519,0.125,-0.036,-0.076,0.079
27,-1.651,0.207,0.537,0.946,-0.542,0.038,0.268,0.601,0.069,-0.039,-0.076,0.079
27,-1.644,0.204,0.537,0.946,-0.537,0.04,0.297,0.679,0.08,-0.043,-0.076,0.078
27,-1.637,0.2,0.538,0.951,-0.531,0.041,0.288,0.719,0.057,-0.048,-0.077,0.078
27,-1.63,0.195,0.538,0.955,-0.525,0.042,0.25,0.751,0.043,-0.052,-0.077,0.078
27,-1.624,0.192,0.538,0.958,-0.518,0.043,0.276,0.85,0.022,-0.056,-0.077,0.078
27,-1.61,0.184,0.539,0.962,-0.51,0.043,0.248,0.795,-0.08,-0.06,-0.077,0.077
27,-1.603,0.18,0.54,0.962,-0.501,0.044,0.219,0.84,-0.002,-0.064,-0.075,0.078
27,-1.597,0.176,0.54,0.965,-0.494,0.044,0.204,0.94,-0.058,-0.067,-0.073,0.077
27,-1.59,0.173,0.541,0.969,-0.486,0.044,0.247,0.901,-0.01,-0.07,-0.072,0.077
27,-1.583,0.169,0.541,0.971,-0.478,0.044,0.186,0.92,-0.02,-0.072,-0.07,0.076
27,-1.569,0.163,0.542,0.974,-0.469,0.044,0.158,0.96,-0.027,-0.075,-0.068,0.076
27,-1.563,0.159,0.542,0.972,-0.46,0.045,0.143,0.939,-0.106,-0.077,-0.067,0.075
27,-1.556,0.156,0.543,0.975,-0.451,0.044,0.065,0.966,-0.051,-0.079,-0.066,0.075
27,-1.549,0.152,0.543,0.977,-0.442,0.044,0.095,1.011,-0.084,-0.081,-0.065,0.074
27,-1.542,0.149,0.543,0.98,-0.432,0.043,0.071,0.974,-0.14,-0.083,-0.064,0.074
27,-1.529,0.143,0.544,0.981,-0.423,0.041,0.106,0.964,-0.099,-0.085,-0.063,0.074
27,-1.522,0.14,0.544,0.98,-0.41,0.041,0.087,1.058,-0.117,-0.088,-0.063,0.074
27,-1.515,0.138,0.544,0.982,-0.399,0.04,0.066,1.093,-0.081,-0.091,-0.063,0.073
27,-1.508,0.135,0.545,0.985,-0.387,0.039,0.099,1.059,-0.08,-0.094,-0.063,0.073
27,-1.495,0.128,0.546,0.986,-0.375,0.039,0.069,1.072,-0.135,-0.097,-0.063,0.073
27,-1.488,0.126,0.546,0.983,-0.364,0.039,0.05,1.146,-0.095,-0.099,-0.061,0.073
27,-1.481,0.124,0.546,0.985,-0.353,0.038,0.037,1.18,-0.164,-0.102,-0.061,0.072
27,-1.474,0.121,0.546,0.987,-0.342,0.036,0.016,1.217,-0.134,-0.104,-0.062,0.071
27,-1.468,0.119,0.546,0.989,-0.329,0.034,0.017,1.202,-0.108,-0.107,-0.062,0.071
27,-1.454,0.114,0.547,0.99,-0.317,0.033,0.005,1.147,-0.133,-0.108,-0.063,0.071
27,-1.447,0.111,0.548,0.988,-0.303,0.032,0.068,1.221,-0.152,-0.11,-0.064,0.071
27,-1.44,0.109,0.548,0.99,-0.291,0.03,0.064,1.237,-0.15,-0.111,-0.064,0.071
27,-1.434,0.108,0.548,0.991,-0.28,0.029,0.067,1.282,-0.173,-0.112,-0.064,0.07
27,-1.427,0.106,0.548,0.993,-0.266,0.027,0.027,1.205,-0.229,-0.114,-0.064,0.07
27,-1.42,0.104,0.548,0.994,-0.254,0.024,0.037,1.283,-0.198,-0.115,-0.065,0.07
27,-1.406,0.101,0.549,0.995,-0.24,0.022,0.034,1.266,-0.233,-0.117,-0.066,0.07
27,-1.399,0.098,0.549,0.992,-0.225,0.02,0.029,1.251,-0.175,-0.119,-0.065,0.07
27,-1.393,0.097,0.549,0.993,-0.213,0.018,0.037,1.154,-0.186,-0.121,-0.065,0.069
27,-1.386,0.095,0.549,0.994,-0.201,0.016,0.046,1.219,-0.146,-0.122,-0.064,0.069
27,-1.379,0.094,0.549,0.994,-0.187,0.015,0.03,1.289,-0.15,-0.124,-0.063,0.068
27,-1.366,0.092,0.549,0.995,-0.173,0.013,-0.012,1.24,-0.167,-0.125,-0.063,0.067
27,-1.359,0.09,0.549,0.992,-0.158,0.01,0.034,1.242,-0.172,-0.126,-0.063,0.067
27,-1.352,0.089,0.549,0.994,-0.144,0.008,-0.01,1.297,-0.162,-0.126,-0.062,0.067
27,-1.345,0.088,0.55,0.994,-0.131,0.006,0.004,1.287,-0.107,-0.125,-0.061,0.067
27,-1.338,0.087,0.55,0.994,-0.119,0.005,-0.011,1.203,-0.134,-0.123,-0.06,0.066
27,-1.325,0.086,0.549,0.993,-0.106,0.004,-0.022,1.202,-0.133,-0.123,-0.058,0.066
27,-1.318,0.085,0.55,0.988,-0.092,0.003,-0.073,1.115,-0.177,-0.122,-0.056,0.066
27,-1.311,0.085,0.55,0.988,-0.08,0.002,-0.083,1.263,-0.073,-0.122,-0.055,0.065
27,-1.305,0.084,0.55,0.988,-0.066,0.001,-0.043,1.243,-0.153,-0.123,-0.054,0.065
27,-1.298,0.084,0.549,0.987,-0.053,-0.001,-0.078,1.215,-0.1,-0.123,-0.054,0.065
27,-1.284,0.083,0.55,0.986,-0.04,-0.002,-0.118,1.214,-0.102,-0.123,-0.053,0.064
27,-1.277,0.082,0.55,0.981,-0.025,-0.004,-0.146,1.169,-0.152,-0.123,-0.052,0.064
27,-1.271,0.082,0.55,0.981,-0.014,-0.005,-0.148,1.172,-0.14,-0.122,-0.052,0.063
27,-1.264,0.083,0.55,0.98,-0.002,-0.006,-0.133,1.17,-0.139,-0.122,-0.052,0.062
27,-1.257,0.083,0.55,0.979,0.011,-0.008,-0.103,1.168,-0.139,-0.122,-0.052,0.061
27,-1.244,0.083,0.55,0.978,0.024,-0.009,-0.083,1.149,-0.092,-0.122,-0.052,0.06
27,-1.237,0.083,0.55,0.973,0.037,-0.01,-0.138,1.213,-0.083,-0.123,-0.053,0.06
27,-1.231,0.084,0.549,0.973,0.049,-0.011,-0.173,1.18,-0.062,-0.124,-0.053,0.059
27,-1.224,0.084,0.549,0.973,0.063,-0.013,-0.114,1.212,-0.048,-0.127,-0.053,0.058
27,-1.217,0.085,0.549,0.973,0.076,-0.014,-0.076,1.257,-0.058,-0.129,-0.054,0.057
27,-1.204,0.086,0.549,0.972,0.09,-0.015,-0.072,1.274,-0.03,-0.131,-0.055,0.056
27,-1.197,0.087,0.549,0.967,0.103,-0.015,-0.124,1.272,-0.016,-0.132,-0.054,0.054
27,-1.19,0.087,0.549,0.968,0.116,-0.015,-0.059,1.252,-0.005,-0.132,-0.054,0.053
27,-1.184,0.088,0.548,0.968,0.13,-0.016,-0.059,1.257,-0.092,-0.133,-0.054,0.052
27,-1.177,0.089,0.549,0.968,0.144,-0.017,-0.11,1.268,-0.105,-0.133,-0.054,0.052
27,-1.164,0.091,0.548,0.967,0.156,-0.018,-0.05,1.278,0.013,-0.133,-0.054,0.05
27,-1.157,0.093,0.548,0.962,0.169,-0.018,-0.058,1.154,-0.108,-0.132,-0.054,0.049
27,-1.15,0.094,0.548,0.962,0.183,-0.02,-0.097,1.263,-0.084,-0.133,-0.055,0.048
27,-1.144,0.095,0.548,0.963,0.196,-0.021,-0.096,1.301,-0.008,-0.132,-0.056,0.047
27,-1.137,0.097,0.548,0.963,0.209,-0.021,-0.056,1.248,-0.028,-0.131,-0.056,0.046
27,-1.124,0.1,0.547,0.962,0.222,-0.021,-0.075,1.174,0.045,-0.13,-0.057,0.045
27,-1.117,0.102,0.547,0.959,0.236,-0.022,-0.09,1.164,-0.025,-0.127,-0.058,0.044
27,-1.11,0.104,0.547,0.96,0.249,-0.023,-0.047,1.161,-0.01,-0.125,-0.059,0.043
27,-1.104,0.106,0.547,0.96,0.261,-0.023,-0.001,1.115,0.026,-0.122,-0.059,0.042
27,-1.097,0.108,0.547,0.961,0.273,-0.023,0.001,1.078,-0.034,-0.121,-0.061,0.041
27,-1.084,0.112,0.546,0.962,0.285,-0.024,-0.003,1.038,-0.086,-0.119,-0.062,0.04
27,-1.077,0.114,0.546,0.958,0.296,-0.026,0.011,0.982,-0.065,-0.117,-0.062,0.039
27,-1.07,0.116,0.546,0.96,0.307,-0.026,0.061,1.027,0.064,-0.116,-0.063,0.037
27,-1.063,0.119,0.546,0.961,0.319,-0.027,0.038,1.06,0.071,-0.116,-0.064,0.036
27,-1.057,0.121,0.546,0.963,0.33,-0.026,0.086,0.977,0.08,-0.114,-0.065,0.035
27,-1.043,0.126,0.545,0.965,0.342,-0.027,0.064,1.0,0.071,-0.113,-0.066,0.034
27,-1.036,0.129,0.545,0.962,0.352,-0.027,0.03,0.948,0.023,-0.111,-0.067,0.032
27,-1.029,0.131,0.545,0.966,0.364,-0.028,0.07,0.942,0.09,-0.109,-0.068,0.031
27,-1.023,0.134,0.545,0.968,0.374,-0.027,0.092,0.964,0.114,-0.106,-0.068,0.029
27,-1.016,0.137,0.545,0.97,0.384,-0.026,0.124,0.965,0.033,-0.103,-0.068,0.028
27,-1.002,0.142,0.544,0.972,0.394,-0.027,0.156,0.851,0.062,-0.099,-0.069,0.026
27,-0.996,0.145,0.544,0.971,0.403,-0.027,0.075,0.781,0.127,-0.095,-0.069,0.025
27,-0.989,0.149,0.544,0.974,0.412,-0.026,0.08,0.837,0.126,-0.091,-0.069,0.023
27,-0.982,0.151,0.544,0.978,0.421,-0.026,0.057,0.687,0.071,-0.087,-0.068,0.022
27,-0.975,0.155,0.544,0.98,0.429,-0.026,0.098,0.628,0.147,-0.083,-0.068,0.02
27,-0.961,0.161,0.543,0.983,0.437,-0.026,0.089,0.582,0.166,-0.079,-0.069,0.018
